 	Label	X	Y	Circ.	AR	Round	Solidity
1	IMG02818.JPG	2.238	2.104	0	0	0	NaN
2	IMG02818.JPG	2.139	1.739	0	0	0	NaN
3	IMG02818.JPG	3.519	1.612	0	0	0	NaN
4	IMG02818.JPG	3.455	1.988	0	0	0	NaN
5	IMG02818.JPG	2.214	1.687	0	0	0	NaN
6	IMG02818.JPG	2.4	0.841	0	0	0	NaN
7	IMG02818.JPG	3.171	0.771	0	0	0	NaN
8	IMG02818.JPG	3.409	1.6	0	0	0	NaN
9	IMG02817.JPG	2.232	2.075	0	0	0	NaN
10	IMG02817.JPG	2.104	1.617	0	0	0	NaN
11	IMG02817.JPG	3.496	1.571	0	0	0	NaN
12	IMG02817.JPG	3.432	2.035	0	0	0	NaN
13	IMG02817.JPG	2.255	1.606	0	0	0	NaN
14	IMG02817.JPG	2.47	0.962	0	0	0	NaN
15	IMG02817.JPG	3.148	0.962	0	0	0	NaN
16	IMG02817.JPG	3.345	1.542	0	0	0	NaN
17	IMG02816.JPG	2.209	2.203	0	0	0	NaN
18	IMG02816.JPG	2.046	1.641	0	0	0	NaN
19	IMG02816.JPG	3.594	1.577	0	0	0	NaN
20	IMG02816.JPG	3.594	2.116	0	0	0	NaN
21	IMG02816.JPG	2.162	1.594	0	0	0	NaN
22	IMG02816.JPG	2.325	0.881	0	0	0	NaN
23	IMG02816.JPG	3.188	0.864	0	0	0	NaN
24	IMG02816.JPG	3.496	1.542	0	0	0	NaN
25	IMG02815.JPG	2.243	2.052	0	0	0	NaN
26	IMG02815.JPG	2.11	1.594	0	0	0	NaN
27	IMG02815.JPG	3.565	1.519	0	0	0	NaN
28	IMG02815.JPG	3.49	1.936	0	0	0	NaN
29	IMG02815.JPG	2.249	1.542	0	0	0	NaN
30	IMG02815.JPG	2.417	0.736	0	0	0	NaN
31	IMG02815.JPG	3.159	0.696	0	0	0	NaN
32	IMG02815.JPG	3.386	1.484	0	0	0	NaN
33	IMG02814.JPG	2.116	2.267	0	0	0	NaN
34	IMG02814.JPG	2.017	1.658	0	0	0	NaN
35	IMG02814.JPG	3.629	1.577	0	0	0	NaN
36	IMG02814.JPG	3.635	2.168	0	0	0	NaN
37	IMG02814.JPG	2.197	1.606	0	0	0	NaN
38	IMG02814.JPG	2.394	0.887	0	0	0	NaN
39	IMG02814.JPG	3.148	0.87	0	0	0	NaN
40	IMG02814.JPG	3.414	1.507	0	0	0	NaN
41	IMG02813.JPG	2.139	2.07	0	0	0	NaN
42	IMG02813.JPG	2.087	1.664	0	0	0	NaN
43	IMG02813.JPG	3.467	1.577	0	0	0	NaN
44	IMG02813.JPG	3.432	1.977	0	0	0	NaN
45	IMG02813.JPG	2.191	1.641	0	0	0	NaN
46	IMG02813.JPG	2.348	0.899	0	0	0	NaN
47	IMG02813.JPG	3.165	0.858	0	0	0	NaN
48	IMG02813.JPG	3.339	1.542	0	0	0	NaN
49	IMG02812.JPG	2.255	2.058	0	0	0	NaN
50	IMG02812.JPG	2.099	1.733	0	0	0	NaN
51	IMG02812.JPG	3.426	1.606	0	0	0	NaN
52	IMG02812.JPG	3.357	1.959	0	0	0	NaN
53	IMG02812.JPG	2.209	1.693	0	0	0	NaN
54	IMG02812.JPG	2.394	0.916	0	0	0	NaN
55	IMG02812.JPG	3.067	0.899	0	0	0	NaN
56	IMG02812.JPG	3.299	1.53	0	0	0	NaN
57	IMG02811.JPG	2.174	2.417	0	0	0	NaN
58	IMG02811.JPG	2.104	1.722	0	0	0	NaN
59	IMG02811.JPG	3.693	1.623	0	0	0	NaN
60	IMG02811.JPG	3.681	2.319	0	0	0	NaN
61	IMG02811.JPG	2.278	1.699	0	0	0	NaN
62	IMG02811.JPG	2.475	0.962	0	0	0	NaN
63	IMG02811.JPG	3.177	0.91	0	0	0	NaN
64	IMG02811.JPG	3.49	1.629	0	0	0	NaN
65	IMG02810.JPG	2.197	2.191	0	0	0	NaN
66	IMG02810.JPG	2.128	1.6	0	0	0	NaN
67	IMG02810.JPG	3.577	1.507	0	0	0	NaN
68	IMG02810.JPG	3.559	2.093	0	0	0	NaN
69	IMG02810.JPG	2.278	1.577	0	0	0	NaN
70	IMG02810.JPG	2.388	0.899	0	0	0	NaN
71	IMG02810.JPG	3.165	0.881	0	0	0	NaN
72	IMG02810.JPG	3.432	1.496	0	0	0	NaN
73	IMG02809.JPG	2.197	1.988	0	0	0	NaN
74	IMG02809.JPG	2.151	1.67	0	0	0	NaN
75	IMG02809.JPG	3.484	1.496	0	0	0	NaN
76	IMG02809.JPG	3.501	1.925	0	0	0	NaN
77	IMG02809.JPG	2.29	1.623	0	0	0	NaN
78	IMG02809.JPG	2.412	0.922	0	0	0	NaN
79	IMG02809.JPG	3.194	0.922	0	0	0	NaN
80	IMG02809.JPG	3.374	1.507	0	0	0	NaN
81	IMG02808.JPG	2.261	2.238	0	0	0	NaN
82	IMG02808.JPG	2.11	1.78	0	0	0	NaN
83	IMG02808.JPG	3.525	1.617	0	0	0	NaN
84	IMG02808.JPG	3.525	2.058	0	0	0	NaN
85	IMG02808.JPG	2.238	1.728	0	0	0	NaN
86	IMG02808.JPG	2.429	1.043	0	0	0	NaN
87	IMG02808.JPG	3.2	1.032	0	0	0	NaN
88	IMG02808.JPG	3.386	1.583	0	0	0	NaN
89	IMG02807.JPG	2.122	2.191	0	0	0	NaN
90	IMG02807.JPG	1.954	1.6	0	0	0	NaN
91	IMG02807.JPG	3.577	1.565	0	0	0	NaN
92	IMG02807.JPG	3.6	2.058	0	0	0	NaN
93	IMG02807.JPG	2.162	1.577	0	0	0	NaN
94	IMG02807.JPG	2.441	0.933	0	0	0	NaN
95	IMG02807.JPG	3.136	0.893	0	0	0	NaN
96	IMG02807.JPG	3.386	1.507	0	0	0	NaN
97	IMG02806.JPG	2.104	1.942	0	0	0	NaN
98	IMG02806.JPG	2.07	1.699	0	0	0	NaN
99	IMG02806.JPG	3.409	1.658	0	0	0	NaN
100	IMG02806.JPG	3.386	1.959	0	0	0	NaN
101	IMG02806.JPG	2.162	1.658	0	0	0	NaN
102	IMG02806.JPG	2.348	0.899	0	0	0	NaN
103	IMG02806.JPG	3.067	0.893	0	0	0	NaN
104	IMG02806.JPG	3.328	1.641	0	0	0	NaN
105	IMG02805.JPG	2.093	2.058	0	0	0	NaN
106	IMG02805.JPG	1.971	1.687	0	0	0	NaN
107	IMG02805.JPG	3.449	1.635	0	0	0	NaN
108	IMG02805.JPG	3.351	2.064	0	0	0	NaN
109	IMG02805.JPG	2.139	1.693	0	0	0	NaN
110	IMG02805.JPG	2.33	0.777	0	0	0	NaN
111	IMG02805.JPG	3.055	0.754	0	0	0	NaN
112	IMG02805.JPG	3.345	1.594	0	0	0	NaN
113	IMG02804.JPG	2.151	2.058	0	0	0	NaN
114	IMG02804.JPG	2.064	1.646	0	0	0	NaN
115	IMG02804.JPG	3.432	1.565	0	0	0	NaN
116	IMG02804.JPG	3.414	1.965	0	0	0	NaN
117	IMG02804.JPG	2.203	1.606	0	0	0	NaN
118	IMG02804.JPG	2.4	0.829	0	0	0	NaN
119	IMG02804.JPG	2.997	0.829	0	0	0	NaN
120	IMG02804.JPG	3.264	1.519	0	0	0	NaN
121	IMG02803.JPG	2.104	2.145	0	0	0	NaN
122	IMG02803.JPG	1.919	1.629	0	0	0	NaN
123	IMG02803.JPG	3.507	1.542	0	0	0	NaN
124	IMG02803.JPG	3.513	2.064	0	0	0	NaN
125	IMG02803.JPG	2.139	1.583	0	0	0	NaN
126	IMG02803.JPG	2.383	1.009	0	0	0	NaN
127	IMG02803.JPG	3.159	1.026	0	0	0	NaN
128	IMG02803.JPG	3.357	1.525	0	0	0	NaN
129	IMG02802.JPG	2	2.365	0	0	0	NaN
130	IMG02802.JPG	1.896	1.768	0	0	0	NaN
131	IMG02802.JPG	3.594	1.588	0	0	0	NaN
132	IMG02802.JPG	3.571	2.307	0	0	0	NaN
133	IMG02802.JPG	2.075	1.733	0	0	0	NaN
134	IMG02802.JPG	2.365	0.829	0	0	0	NaN
135	IMG02802.JPG	3.142	0.823	0	0	0	NaN
136	IMG02802.JPG	3.386	1.554	0	0	0	NaN
137	IMG02683.JPG	2.174	1.994	0	0	0	NaN
138	IMG02683.JPG	2.128	1.693	0	0	0	NaN
139	IMG02683.JPG	3.409	1.507	0	0	0	NaN
140	IMG02683.JPG	3.432	1.826	0	0	0	NaN
141	IMG02683.JPG	2.284	1.623	0	0	0	NaN
142	IMG02683.JPG	2.371	0.881	0	0	0	NaN
143	IMG02683.JPG	3.078	0.846	0	0	0	NaN
144	IMG02683.JPG	3.27	1.53	0	0	0	NaN
145	IMG02801.JPG	2.203	2.145	0	0	0	NaN
146	IMG02801.JPG	2.104	1.768	0	0	0	NaN
147	IMG02801.JPG	3.606	1.588	0	0	0	NaN
148	IMG02801.JPG	3.583	2.029	0	0	0	NaN
149	IMG02801.JPG	2.238	1.722	0	0	0	NaN
150	IMG02801.JPG	2.412	0.806	0	0	0	NaN
151	IMG02801.JPG	3.293	0.8	0	0	0	NaN
152	IMG02801.JPG	3.455	1.6	0	0	0	NaN
153	IMG02800.JPG	2.232	1.994	0	0	0	NaN
154	IMG02800.JPG	2.122	1.623	0	0	0	NaN
155	IMG02800.JPG	3.397	1.554	0	0	0	NaN
156	IMG02800.JPG	3.293	1.959	0	0	0	NaN
157	IMG02800.JPG	2.214	1.583	0	0	0	NaN
158	IMG02800.JPG	2.394	0.841	0	0	0	NaN
159	IMG02800.JPG	3.101	0.829	0	0	0	NaN
160	IMG02800.JPG	3.287	1.53	0	0	0	NaN
161	IMG02799.JPG	2.157	2.035	0	0	0	NaN
162	IMG02799.JPG	2.041	1.577	0	0	0	NaN
163	IMG02799.JPG	3.513	1.588	0	0	0	NaN
164	IMG02799.JPG	3.414	2.075	0	0	0	NaN
165	IMG02799.JPG	2.191	1.53	0	0	0	NaN
166	IMG02799.JPG	2.359	0.812	0	0	0	NaN
167	IMG02799.JPG	3.148	0.8	0	0	0	NaN
168	IMG02799.JPG	3.374	1.559	0	0	0	NaN
169	IMG02798.JPG	2.209	1.786	0	0	0	NaN
170	IMG02798.JPG	2.162	1.583	0	0	0	NaN
171	IMG02798.JPG	3.443	1.501	0	0	0	NaN
172	IMG02798.JPG	3.449	1.728	0	0	0	NaN
173	IMG02798.JPG	2.243	1.542	0	0	0	NaN
174	IMG02798.JPG	2.406	0.759	0	0	0	NaN
175	IMG02798.JPG	3.171	0.748	0	0	0	NaN
176	IMG02798.JPG	3.345	1.472	0	0	0	NaN
177	IMG02797.JPG	2.122	2.006	0	0	0	NaN
178	IMG02797.JPG	2.012	1.646	0	0	0	NaN
179	IMG02797.JPG	3.49	1.594	0	0	0	NaN
180	IMG02797.JPG	3.501	1.965	0	0	0	NaN
181	IMG02797.JPG	2.191	1.594	0	0	0	NaN
182	IMG02797.JPG	2.394	0.783	0	0	0	NaN
183	IMG02797.JPG	3.142	0.759	0	0	0	NaN
184	IMG02797.JPG	3.397	1.588	0	0	0	NaN
185	IMG02796.JPG	2.203	2.359	0	0	0	NaN
186	IMG02796.JPG	2.081	1.728	0	0	0	NaN
187	IMG02796.JPG	3.704	1.583	0	0	0	NaN
188	IMG02796.JPG	3.699	2.18	0	0	0	NaN
189	IMG02796.JPG	2.226	1.681	0	0	0	NaN
190	IMG02796.JPG	2.4	0.806	0	0	0	NaN
191	IMG02796.JPG	3.351	0.806	0	0	0	NaN
192	IMG02796.JPG	3.513	1.588	0	0	0	NaN
193	IMG02795.JPG	2.272	2.145	0	0	0	NaN
194	IMG02795.JPG	2.128	1.704	0	0	0	NaN
195	IMG02795.JPG	3.484	1.565	0	0	0	NaN
196	IMG02795.JPG	3.374	1.977	0	0	0	NaN
197	IMG02795.JPG	2.232	1.67	0	0	0	NaN
198	IMG02795.JPG	2.388	0.765	0	0	0	NaN
199	IMG02795.JPG	3.142	0.73	0	0	0	NaN
200	IMG02795.JPG	3.403	1.513	0	0	0	NaN
201	IMG02794.JPG	2.272	2.041	0	0	0	NaN
202	IMG02794.JPG	2.162	1.681	0	0	0	NaN
203	IMG02794.JPG	3.438	1.6	0	0	0	NaN
204	IMG02794.JPG	3.345	1.977	0	0	0	NaN
205	IMG02794.JPG	2.278	1.629	0	0	0	NaN
206	IMG02794.JPG	2.354	0.928	0	0	0	NaN
