 	Label	X	Y	Circ.	AR	Round	Solidity
1	IMG01482.JPG	2.174	1.994	0	0	0	NaN
2	IMG01482.JPG	2.11	1.612	0	0	0	NaN
3	IMG01482.JPG	3.438	1.606	0	0	0	NaN
4	IMG01482.JPG	3.414	2.012	0	0	0	NaN
5	IMG01482.JPG	2.261	1.583	0	0	0	NaN
6	IMG01482.JPG	2.475	0.643	0	0	0	NaN
7	IMG01482.JPG	3.165	0.597	0	0	0	NaN
8	IMG01482.JPG	3.357	1.588	0	0	0	NaN
9	IMG01481.JPG	2.197	2.157	0	0	0	NaN
10	IMG01481.JPG	2.162	1.704	0	0	0	NaN
11	IMG01481.JPG	3.461	1.658	0	0	0	NaN
12	IMG01481.JPG	3.472	2.122	0	0	0	NaN
13	IMG01481.JPG	2.296	1.658	0	0	0	NaN
14	IMG01481.JPG	2.493	0.881	0	0	0	NaN
15	IMG01481.JPG	3.159	0.91	0	0	0	NaN
16	IMG01481.JPG	3.339	1.612	0	0	0	NaN
17	IMG01480.JPG	2.22	2.041	0	0	0	NaN
18	IMG01480.JPG	2.186	1.71	0	0	0	NaN
19	IMG01480.JPG	3.438	1.641	0	0	0	NaN
20	IMG01480.JPG	3.38	2.035	0	0	0	NaN
21	IMG01480.JPG	2.284	1.693	0	0	0	NaN
22	IMG01480.JPG	2.464	0.846	0	0	0	NaN
23	IMG01480.JPG	3.177	0.794	0	0	0	NaN
24	IMG01480.JPG	3.333	1.623	0	0	0	NaN
25	IMG01479.JPG	2.18	2.017	0	0	0	NaN
26	IMG01479.JPG	2.151	1.652	0	0	0	NaN
27	IMG01479.JPG	3.478	1.606	0	0	0	NaN
28	IMG01479.JPG	3.426	2.012	0	0	0	NaN
29	IMG01479.JPG	2.243	1.606	0	0	0	NaN
30	IMG01479.JPG	2.441	0.835	0	0	0	NaN
31	IMG01479.JPG	3.154	0.812	0	0	0	NaN
32	IMG01479.JPG	3.391	1.606	0	0	0	NaN
33	IMG01478.JPG	2.174	2.064	0	0	0	NaN
34	IMG01478.JPG	2.064	1.664	0	0	0	NaN
35	IMG01478.JPG	3.443	1.571	0	0	0	NaN
36	IMG01478.JPG	3.357	2.046	0	0	0	NaN
37	IMG01478.JPG	2.162	1.641	0	0	0	NaN
38	IMG01478.JPG	2.371	0.788	0	0	0	NaN
39	IMG01478.JPG	3.084	0.765	0	0	0	NaN
40	IMG01478.JPG	3.345	1.6	0	0	0	NaN
41	IMG01477.JPG	2.238	1.89	0	0	0	NaN
