 	Label	X	Y	Circ.	AR	Round	Solidity
1	IMG00219.JPG	2.133	2.023	0	0	0	NaN
2	IMG00219.JPG	2.023	1.49	0	0	0	NaN
3	IMG00219.JPG	3.397	1.449	0	0	0	NaN
4	IMG00219.JPG	3.374	2.093	0	0	0	NaN
5	IMG00219.JPG	2.191	1.49	0	0	0	NaN
6	IMG00219.JPG	2.336	0.899	0	0	0	NaN
7	IMG00219.JPG	3.072	0.812	0	0	0	NaN
8	IMG00219.JPG	3.246	1.496	0	0	0	NaN
9	IMG00328.JPG	2.278	2.052	0	0	0	NaN
10	IMG00328.JPG	2.162	1.652	0	0	0	NaN
11	IMG00328.JPG	3.467	1.681	0	0	0	NaN
12	IMG00328.JPG	3.478	2.133	0	0	0	NaN
13	IMG00328.JPG	2.296	1.641	0	0	0	NaN
14	IMG00328.JPG	2.522	0.736	0	0	0	NaN
15	IMG00328.JPG	3.229	0.742	0	0	0	NaN
16	IMG00328.JPG	3.432	1.652	0	0	0	NaN
17	IMG00327.JPG	2.278	1.959	0	0	0	NaN
18	IMG00327.JPG	2.255	1.554	0	0	0	NaN
19	IMG00327.JPG	3.42	1.583	0	0	0	NaN
20	IMG00327.JPG	3.438	1.971	0	0	0	NaN
21	IMG00327.JPG	2.406	1.53	0	0	0	NaN
22	IMG00327.JPG	2.504	0.777	0	0	0	NaN
23	IMG00327.JPG	3.188	0.788	0	0	0	NaN
24	IMG00327.JPG	3.328	1.548	0	0	0	NaN
25	IMG00326.JPG	2.191	2.058	0	0	0	NaN
26	IMG00326.JPG	2.11	1.664	0	0	0	NaN
27	IMG00326.JPG	3.438	1.617	0	0	0	NaN
28	IMG00326.JPG	3.414	2.017	0	0	0	NaN
29	IMG00326.JPG	2.238	1.646	0	0	0	NaN
30	IMG00326.JPG	2.458	0.725	0	0	0	NaN
31	IMG00326.JPG	3.148	0.725	0	0	0	NaN
32	IMG00326.JPG	3.351	1.594	0	0	0	NaN
33	IMG00325.JPG	2.238	2.058	0	0	0	NaN
