 	Label	X	Y	Circ.	AR	Round	Solidity
1	IMG00438.JPG	2.116	2.162	0	0	0	NaN
2	IMG00438.JPG	2.006	1.67	0	0	0	NaN
3	IMG00438.JPG	3.467	1.565	0	0	0	NaN
4	IMG00438.JPG	3.432	2.11	0	0	0	NaN
5	IMG00438.JPG	2.151	1.646	0	0	0	NaN
6	IMG00438.JPG	2.359	0.759	0	0	0	NaN
7	IMG00438.JPG	3.107	0.707	0	0	0	NaN
8	IMG00438.JPG	3.362	1.583	0	0	0	NaN
9	IMG00437.JPG	2.22	2.093	0	0	0	NaN
10	IMG00437.JPG	2.087	1.606	0	0	0	NaN
11	IMG00437.JPG	3.507	1.606	0	0	0	NaN
12	IMG00437.JPG	3.513	2.18	0	0	0	NaN
13	IMG00437.JPG	2.214	1.6	0	0	0	NaN
14	IMG00437.JPG	2.47	0.829	0	0	0	NaN
15	IMG00437.JPG	3.188	0.794	0	0	0	NaN
16	IMG00437.JPG	3.438	1.571	0	0	0	NaN
17	IMG00436.JPG	2.174	2.186	0	0	0	NaN
18	IMG00436.JPG	2.052	1.67	0	0	0	NaN
19	IMG00436.JPG	3.53	1.565	0	0	0	NaN
20	IMG00436.JPG	3.53	2.093	0	0	0	NaN
21	IMG00436.JPG	2.191	1.646	0	0	0	NaN
22	IMG00436.JPG	2.336	0.783	0	0	0	NaN
23	IMG00436.JPG	3.072	0.742	0	0	0	NaN
24	IMG00436.JPG	3.432	1.554	0	0	0	NaN
25	IMG00435.JPG	2.191	2.197	0	0	0	NaN
26	IMG00435.JPG	2.046	1.652	0	0	0	NaN
27	IMG00435.JPG	3.496	1.6	0	0	0	NaN
28	IMG00435.JPG	3.467	2.075	0	0	0	NaN
29	IMG00435.JPG	2.191	1.641	0	0	0	NaN
30	IMG00435.JPG	2.301	0.771	0	0	0	NaN
31	IMG00435.JPG	3.177	0.748	0	0	0	NaN
32	IMG00435.JPG	3.403	1.583	0	0	0	NaN
33	IMG00434.JPG	2.087	2.122	0	0	0	NaN
34	IMG00434.JPG	1.977	1.623	0	0	0	NaN
35	IMG00434.JPG	3.449	1.519	0	0	0	NaN
36	IMG00434.JPG	3.426	2.058	0	0	0	NaN
37	IMG00434.JPG	2.151	1.606	0	0	0	NaN
38	IMG00434.JPG	2.365	0.742	0	0	0	NaN
39	IMG00434.JPG	3.142	0.713	0	0	0	NaN
40	IMG00434.JPG	3.345	1.536	0	0	0	NaN
41	IMG00433.JPG	2.012	2.093	0	0	0	NaN
42	IMG00433.JPG	1.919	1.519	0	0	0	NaN
43	IMG00433.JPG	3.414	1.53	0	0	0	NaN
44	IMG00433.JPG	3.368	2.104	0	0	0	NaN
45	IMG00433.JPG	2.11	1.536	0	0	0	NaN
46	IMG00433.JPG	2.272	0.765	0	0	0	NaN
47	IMG00433.JPG	3.078	0.725	0	0	0	NaN
48	IMG00433.JPG	3.281	1.53	0	0	0	NaN
49	IMG00432.JPG	2.157	2.075	0	0	0	NaN
50	IMG00432.JPG	2.075	1.571	0	0	0	NaN
51	IMG00432.JPG	3.513	1.554	0	0	0	NaN
52	IMG00432.JPG	3.507	2.058	0	0	0	NaN
53	IMG00432.JPG	2.243	1.554	0	0	0	NaN
54	IMG00432.JPG	2.429	0.794	0	0	0	NaN
55	IMG00432.JPG	3.171	0.771	0	0	0	NaN
56	IMG00432.JPG	3.397	1.548	0	0	0	NaN
57	IMG00431.JPG	2.087	2.197	0	0	0	NaN
58	IMG00431.JPG	2.122	1.699	0	0	0	NaN
59	IMG00431.JPG	3.472	1.67	0	0	0	NaN
60	IMG00431.JPG	3.443	2.174	0	0	0	NaN
61	IMG00431.JPG	2.249	1.646	0	0	0	NaN
62	IMG00431.JPG	2.394	0.916	0	0	0	NaN
63	IMG00431.JPG	3.148	0.887	0	0	0	NaN
