 	Label	X	Y	Circ.	AR	Round	Solidity
1	IMG00033.JPG	2.261	2.035	0	0	0	NaN
2	IMG00033.JPG	2.226	1.658	0	0	0	NaN
3	IMG00033.JPG	3.351	1.577	0	0	0	NaN
4	IMG00033.JPG	3.374	1.901	0	0	0	NaN
5	IMG00033.JPG	2.307	1.617	0	0	0	NaN
6	IMG00033.JPG	2.452	0.864	0	0	0	NaN
7	IMG00033.JPG	3.09	0.823	0	0	0	NaN
8	IMG00033.JPG	3.258	1.571	0	0	0	NaN
9	IMG00034.JPG	2.365	2	0	0	0	NaN
10	IMG00034.JPG	2.284	1.641	0	0	0	NaN
11	IMG00034.JPG	3.554	1.583	0	0	0	NaN
12	IMG00034.JPG	3.496	2.017	0	0	0	NaN
13	IMG00034.JPG	2.435	1.629	0	0	0	NaN
14	IMG00034.JPG	2.609	0.893	0	0	0	NaN
15	IMG00034.JPG	3.183	0.858	0	0	0	NaN
16	IMG00034.JPG	3.432	1.588	0	0	0	NaN
17	IMG00092.JPG	2.151	2.006	0	0	0	NaN
18	IMG00092.JPG	2.087	1.658	0	0	0	NaN
19	IMG00092.JPG	3.374	1.606	0	0	0	NaN
20	IMG00092.JPG	3.351	1.988	0	0	0	NaN
21	IMG00092.JPG	2.22	1.612	0	0	0	NaN
22	IMG00092.JPG	2.406	0.713	0	0	0	NaN
23	IMG00092.JPG	3.072	0.725	0	0	0	NaN
24	IMG00092.JPG	3.275	1.606	0	0	0	NaN
25	IMG00091.JPG	2.197	1.936	0	0	0	NaN
26	IMG00091.JPG	2.11	1.606	0	0	0	NaN
27	IMG00091.JPG	3.386	1.501	0	0	0	NaN
28	IMG00091.JPG	3.374	1.901	0	0	0	NaN
29	IMG00091.JPG	2.301	1.588	0	0	0	NaN
30	IMG00091.JPG	2.365	0.707	0	0	0	NaN
31	IMG00091.JPG	3.02	0.638	0	0	0	NaN
32	IMG00091.JPG	3.304	1.525	0	0	0	NaN
33	IMG00090.JPG	2.214	1.977	0	0	0	NaN
34	IMG00090.JPG	2.128	1.612	0	0	0	NaN
35	IMG00090.JPG	3.316	1.519	0	0	0	NaN
36	IMG00090.JPG	3.304	1.913	0	0	0	NaN
37	IMG00090.JPG	2.214	1.612	0	0	0	NaN
38	IMG00090.JPG	2.394	0.701	0	0	0	NaN
39	IMG00090.JPG	3.043	0.655	0	0	0	NaN
40	IMG00090.JPG	3.252	1.513	0	0	0	NaN
41	IMG00089.JPG	2.284	2.017	0	0	0	NaN
42	IMG00089.JPG	2.151	1.675	0	0	0	NaN
43	IMG00089.JPG	3.478	1.513	0	0	0	NaN
44	IMG00089.JPG	3.397	1.965	0	0	0	NaN
45	IMG00089.JPG	2.267	1.612	0	0	0	NaN
46	IMG00089.JPG	2.441	0.719	0	0	0	NaN
47	IMG00089.JPG	3.061	0.649	0	0	0	NaN
48	IMG00089.JPG	3.351	1.519	0	0	0	NaN
49	IMG00088.JPG	2.214	2.041	0	0	0	NaN
50	IMG00088.JPG	2.081	1.681	0	0	0	NaN
51	IMG00088.JPG	3.397	1.577	0	0	0	NaN
52	IMG00088.JPG	3.322	1.977	0	0	0	NaN
53	IMG00088.JPG	2.203	1.658	0	0	0	NaN
54	IMG00088.JPG	2.4	0.748	0	0	0	NaN
55	IMG00088.JPG	3.02	0.701	0	0	0	NaN
56	IMG00088.JPG	3.281	1.588	0	0	0	NaN
57	IMG00087.JPG	2.232	1.936	0	0	0	NaN
58	IMG00087.JPG	2.174	1.588	0	0	0	NaN
59	IMG00087.JPG	3.432	1.501	0	0	0	NaN
60	IMG00087.JPG	3.374	1.907	0	0	0	NaN
61	IMG00087.JPG	2.296	1.571	0	0	0	NaN
62	IMG00087.JPG	2.446	0.643	0	0	0	NaN
63	IMG00087.JPG	3.084	0.591	0	0	0	NaN
64	IMG00087.JPG	3.304	1.536	0	0	0	NaN
65	IMG00086.JPG	2.238	1.948	0	0	0	NaN
66	IMG00086.JPG	2.209	1.583	0	0	0	NaN
