 	Label	X	Y	Circ.	AR	Round	Solidity
1	IMG01103.JPG	2.214	2.041	0	0	0	NaN
2	IMG01103.JPG	2.116	1.577	0	0	0	NaN
3	IMG01103.JPG	3.409	1.583	0	0	0	NaN
4	IMG01103.JPG	3.31	2.041	0	0	0	NaN
5	IMG01103.JPG	2.232	1.577	0	0	0	NaN
6	IMG01103.JPG	2.441	0.8	0	0	0	NaN
7	IMG01103.JPG	3.148	0.794	0	0	0	NaN
8	IMG01103.JPG	3.281	1.554	0	0	0	NaN
9	IMG01211.JPG	2.214	2.157	0	0	0	NaN
10	IMG01211.JPG	2.128	1.722	0	0	0	NaN
11	IMG01211.JPG	3.606	1.658	0	0	0	NaN
12	IMG01211.JPG	3.496	2.087	0	0	0	NaN
13	IMG01211.JPG	2.272	1.716	0	0	0	NaN
14	IMG01211.JPG	2.435	0.701	0	0	0	NaN
15	IMG01211.JPG	3.212	0.672	0	0	0	NaN
16	IMG01211.JPG	3.461	1.629	0	0	0	NaN
17	IMG01210.JPG	2.22	2.07	0	0	0	NaN
18	IMG01210.JPG	2.041	1.617	0	0	0	NaN
19	IMG01210.JPG	3.554	1.6	0	0	0	NaN
20	IMG01210.JPG	3.49	2.064	0	0	0	NaN
21	IMG01210.JPG	2.174	1.577	0	0	0	NaN
22	IMG01210.JPG	2.377	0.62	0	0	0	NaN
23	IMG01210.JPG	3.136	0.603	0	0	0	NaN
24	IMG01210.JPG	3.443	1.6	0	0	0	NaN
25	IMG01209.JPG	2.093	2.035	0	0	0	NaN
26	IMG01209.JPG	1.93	1.577	0	0	0	NaN
27	IMG01209.JPG	3.426	1.565	0	0	0	NaN
28	IMG01209.JPG	3.362	2.041	0	0	0	NaN
29	IMG01209.JPG	2.07	1.548	0	0	0	NaN
30	IMG01209.JPG	2.296	0.562	0	0	0	NaN
31	IMG01209.JPG	3.009	0.528	0	0	0	NaN
32	IMG01209.JPG	3.333	1.559	0	0	0	NaN
33	IMG01208.JPG	2.087	2.128	0	0	0	NaN
34	IMG01208.JPG	1.977	1.687	0	0	0	NaN
35	IMG01208.JPG	3.449	1.635	0	0	0	NaN
36	IMG01208.JPG	3.368	2.093	0	0	0	NaN
37	IMG01208.JPG	2.081	1.606	0	0	0	NaN
38	IMG01208.JPG	2.22	0.661	0	0	0	NaN
39	IMG01208.JPG	3.009	0.661	0	0	0	NaN
40	IMG01208.JPG	3.304	1.623	0	0	0	NaN
41	IMG01207.JPG	2.081	2.093	0	0	0	NaN
42	IMG01207.JPG	1.983	1.658	0	0	0	NaN
43	IMG01207.JPG	3.443	1.629	0	0	0	NaN
44	IMG01207.JPG	3.403	2.081	0	0	0	NaN
45	IMG01207.JPG	2.162	1.629	0	0	0	NaN
46	IMG01207.JPG	2.325	0.626	0	0	0	NaN
47	IMG01207.JPG	3.055	0.62	0	0	0	NaN
48	IMG01207.JPG	3.293	1.652	0	0	0	NaN
49	IMG01206.JPG	2.104	2.093	0	0	0	NaN
50	IMG01206.JPG	1.988	1.675	0	0	0	NaN
51	IMG01206.JPG	3.472	1.612	0	0	0	NaN
52	IMG01206.JPG	3.42	2.058	0	0	0	NaN
53	IMG01206.JPG	2.197	1.606	0	0	0	NaN
54	IMG01206.JPG	2.325	0.614	0	0	0	NaN
55	IMG01206.JPG	3.096	0.62	0	0	0	NaN
56	IMG01206.JPG	3.31	1.623	0	0	0	NaN
57	IMG01205.JPG	2.128	2.157	0	0	0	NaN
58	IMG01205.JPG	2.029	1.687	0	0	0	NaN
59	IMG01205.JPG	3.513	1.623	0	0	0	NaN
60	IMG01205.JPG	3.397	2.122	0	0	0	NaN
61	IMG01205.JPG	2.168	1.67	0	0	0	NaN
62	IMG01205.JPG	2.33	0.638	0	0	0	NaN
63	IMG01205.JPG	3.171	0.614	0	0	0	NaN
64	IMG01205.JPG	3.368	1.617	0	0	0	NaN
65	IMG01204.JPG	2.041	2.052	0	0	0	NaN
66	IMG01204.JPG	2.035	1.664	0	0	0	NaN
67	IMG01204.JPG	3.414	1.594	0	0	0	NaN
68	IMG01204.JPG	3.386	2.064	0	0	0	NaN
69	IMG01204.JPG	2.128	1.617	0	0	0	NaN
70	IMG01204.JPG	2.261	0.69	0	0	0	NaN
71	IMG01204.JPG	2.997	0.667	0	0	0	NaN
72	IMG01204.JPG	3.281	1.577	0	0	0	NaN
73	IMG01203.JPG	2.151	2.07	0	0	0	NaN
74	IMG01203.JPG	2.064	1.623	0	0	0	NaN
75	IMG01203.JPG	3.496	1.577	0	0	0	NaN
76	IMG01203.JPG	3.478	2.041	0	0	0	NaN
77	IMG01203.JPG	2.272	1.588	0	0	0	NaN
78	IMG01203.JPG	2.493	0.701	0	0	0	NaN
79	IMG01203.JPG	3.194	0.701	0	0	0	NaN
80	IMG01203.JPG	3.362	1.617	0	0	0	NaN
81	IMG01202.JPG	2.243	2.093	0	0	0	NaN
82	IMG01202.JPG	2.151	1.629	0	0	0	NaN
83	IMG01202.JPG	3.588	1.577	0	0	0	NaN
84	IMG01202.JPG	3.501	2.052	0	0	0	NaN
85	IMG01202.JPG	2.296	1.623	0	0	0	NaN
86	IMG01202.JPG	2.423	0.759	0	0	0	NaN
87	IMG01202.JPG	3.113	0.701	0	0	0	NaN
88	IMG01202.JPG	3.432	1.571	0	0	0	NaN
89	IMG01201.JPG	2.017	2.122	0	0	0	NaN
90	IMG01201.JPG	1.965	1.699	0	0	0	NaN
91	IMG01201.JPG	3.525	1.641	0	0	0	NaN
92	IMG01201.JPG	3.542	2.064	0	0	0	NaN
93	IMG01201.JPG	2.116	1.635	0	0	0	NaN
94	IMG01201.JPG	2.342	0.783	0	0	0	NaN
95	IMG01201.JPG	3.171	0.742	0	0	0	NaN
96	IMG01201.JPG	3.409	1.652	0	0	0	NaN
97	IMG01200.JPG	2.209	2.087	0	0	0	NaN
98	IMG01200.JPG	2.191	1.675	0	0	0	NaN
99	IMG01200.JPG	3.536	1.565	0	0	0	NaN
100	IMG01200.JPG	3.577	2	0	0	0	NaN
101	IMG01200.JPG	2.307	1.693	0	0	0	NaN
102	IMG01200.JPG	2.446	0.899	0	0	0	NaN
103	IMG01200.JPG	3.159	0.788	0	0	0	NaN
104	IMG01200.JPG	3.432	1.583	0	0	0	NaN
105	IMG01199.JPG	2.139	1.861	0	0	0	NaN
106	IMG01199.JPG	2.174	1.414	0	0	0	NaN
107	IMG01199.JPG	3.49	1.449	0	0	0	NaN
108	IMG01199.JPG	3.449	1.867	0	0	0	NaN
109	IMG01199.JPG	2.272	1.443	0	0	0	NaN
110	IMG01199.JPG	2.499	0.719	0	0	0	NaN
111	IMG01199.JPG	3.165	0.667	0	0	0	NaN
112	IMG01199.JPG	3.374	1.455	0	0	0	NaN
113	IMG01198.JPG	2.243	2.133	0	0	0	NaN
114	IMG01198.JPG	2.139	1.699	0	0	0	NaN
115	IMG01198.JPG	3.641	1.6	0	0	0	NaN
116	IMG01198.JPG	3.565	2.017	0	0	0	NaN
117	IMG01198.JPG	2.261	1.658	0	0	0	NaN
118	IMG01198.JPG	2.441	0.771	0	0	0	NaN
119	IMG01198.JPG	3.206	0.73	0	0	0	NaN
120	IMG01198.JPG	3.472	1.588	0	0	0	NaN
121	IMG01197.JPG	2.145	2.058	0	0	0	NaN
122	IMG01197.JPG	2.104	1.641	0	0	0	NaN
123	IMG01197.JPG	3.501	1.623	0	0	0	NaN
124	IMG01197.JPG	3.507	2.07	0	0	0	NaN
125	IMG01197.JPG	2.278	1.623	0	0	0	NaN
126	IMG01197.JPG	2.522	0.725	0	0	0	NaN
127	IMG01197.JPG	3.165	0.719	0	0	0	NaN
128	IMG01197.JPG	3.386	1.652	0	0	0	NaN
129	IMG01196.JPG	2.168	2.052	0	0	0	NaN
130	IMG01196.JPG	2.133	1.652	0	0	0	NaN
131	IMG01196.JPG	3.467	1.583	0	0	0	NaN
132	IMG01196.JPG	3.496	2.035	0	0	0	NaN
133	IMG01196.JPG	2.255	1.664	0	0	0	NaN
134	IMG01196.JPG	2.516	0.736	0	0	0	NaN
135	IMG01196.JPG	3.183	0.707	0	0	0	NaN
136	IMG01196.JPG	3.38	1.612	0	0	0	NaN
137	IMG01195.JPG	2.139	2.023	0	0	0	NaN
138	IMG01195.JPG	2.029	1.646	0	0	0	NaN
139	IMG01195.JPG	3.496	1.606	0	0	0	NaN
140	IMG01195.JPG	3.49	1.994	0	0	0	NaN
141	IMG01195.JPG	2.203	1.617	0	0	0	NaN
142	IMG01195.JPG	2.423	0.69	0	0	0	NaN
143	IMG01195.JPG	3.177	0.678	0	0	0	NaN
144	IMG01195.JPG	3.403	1.6	0	0	0	NaN
145	IMG01194.JPG	2.145	2	0	0	0	NaN
146	IMG01194.JPG	2.07	1.658	0	0	0	NaN
147	IMG01194.JPG	3.432	1.559	0	0	0	NaN
148	IMG01194.JPG	3.443	1.936	0	0	0	NaN
149	IMG01194.JPG	2.191	1.617	0	0	0	NaN
150	IMG01194.JPG	2.406	0.771	0	0	0	NaN
151	IMG01194.JPG	3.049	0.684	0	0	0	NaN
152	IMG01194.JPG	3.362	1.565	0	0	0	NaN
153	IMG01193.JPG	2.267	1.988	0	0	0	NaN
154	IMG01193.JPG	2.203	1.641	0	0	0	NaN
155	IMG01193.JPG	3.409	1.53	0	0	0	NaN
156	IMG01193.JPG	3.391	1.913	0	0	0	NaN
157	IMG01193.JPG	2.313	1.629	0	0	0	NaN
158	IMG01193.JPG	2.417	0.73	0	0	0	NaN
159	IMG01193.JPG	3.119	0.696	0	0	0	NaN
160	IMG01193.JPG	3.333	1.554	0	0	0	NaN
161	IMG01192.JPG	2.243	2.064	0	0	0	NaN
162	IMG01192.JPG	2.122	1.681	0	0	0	NaN
163	IMG01192.JPG	3.594	1.612	0	0	0	NaN
